t_gps,kf_lat,kf_lon,kf_h,fc_lat,fc_lon,fc_h,rts_lat,rts_lon,rts_h,kf_sigma,rts_sigma,corrected_lat,corrected_lon,corrected_h
44505.000000,33.578313,-117.064310,473.047705,33.578257,-117.064559,472.840749,33.578322,-117.064253,458.387376,2.409909,0.828281,33.578311,-117.064480,456.816302
44520.000000,33.578313,-117.064310,472.931767,33.578257,-117.064559,472.668444,33.578322,-117.064253,458.387980,2.410159,0.828172,33.578311,-117.064480,456.816905
44535.000000,33.578313,-117.064310,472.813834,33.578257,-117.064559,472.493252,33.578322,-117.064253,458.388583,2.410391,0.828064,33.578311,-117.064480,456.817508
44550.000000,33.578314,-117.064310,472.694091,33.578258,-117.064559,472.315443,33.578322,-117.064253,458.389186,2.410616,0.827957,33.578311,-117.064480,456.818112
44565.000000,33.578314,-117.064311,472.572957,33.578258,-117.064559,472.135631,33.578322,-117.064253,458.389790,2.410830,0.827849,33.578311,-117.064480,456.818715
44580.000000,33.578314,-117.064311,472.449793,33.578259,-117.064559,471.952879,33.578322,-117.064253,458.390393,2.411035,0.827742,33.578311,-117.064480,456.819318
44595.000000,33.578314,-117.064311,472.324390,33.578259,-117.064559,471.766888,33.578322,-117.064253,458.390996,2.411221,0.827635,33.578311,-117.064480,456.819922
44610.000000,33.578315,-117.064311,472.197280,33.578259,-117.064559,471.578430,33.578322,-117.064253,458.391600,2.411392,0.827528,33.578311,-117.064480,456.820525
44625.000000,33.578315,-117.064311,472.068606,33.578260,-117.064559,471.387719,33.578322,-117.064253,458.392203,2.411555,0.827422,33.578311,-117.064480,456.821128
44640.000000,33.578315,-117.064311,471.938162,33.578260,-117.064559,471.194450,33.578322,-117.064253,458.392806,2.411699,0.827316,33.578311,-117.064480,456.821732
44655.000000,33.578316,-117.064311,471.805913,33.578261,-117.064559,470.998576,33.578322,-117.064253,458.393410,2.411831,0.827210,33.578311,-117.064480,456.822335
44670.000000,33.578316,-117.064311,471.671887,33.578261,-117.064559,470.800137,33.578322,-117.064253,458.394013,2.411953,0.827104,33.578311,-117.064480,456.822938
44685.000000,33.578316,-117.064311,471.535840,33.578262,-117.064559,470.598776,33.578322,-117.064253,458.394616,2.412048,0.826999,33.578311,-117.064480,456.823542
44700.000000,33.578316,-117.064311,471.399243,33.578262,-117.064560,470.396646,33.578321,-117.064253,458.395220,2.412147,0.826894,33.578311,-117.064480,456.824145
44715.000000,33.578317,-117.064311,471.261270,33.578262,-117.064560,470.192536,33.578321,-117.064253,458.395823,2.412236,0.826789,33.578311,-117.064480,456.824748
44730.000000,33.578317,-117.064311,471.121349,33.578263,-117.064560,469.985613,33.578321,-117.064253,458.396426,2.412304,0.826685,33.578311,-117.064480,456.825352
44745.000000,33.578317,-117.064311,470.978841,33.578263,-117.064560,469.774944,33.578321,-117.064253,458.397030,2.412357,0.826581,33.578311,-117.064480,456.825955
44760.000000,33.578318,-117.064311,470.834242,33.578264,-117.064560,469.561252,33.578321,-117.064253,458.397633,2.412394,0.826477,33.578311,-117.064480,456.826558
44775.000000,33.578318,-117.064311,470.688603,33.578264,-117.064560,469.346075,33.578321,-117.064253,458.398236,2.412419,0.826373,33.578311,-117.064480,456.827162
44790.000000,33.578318,-117.064312,470.541437,33.578265,-117.064560,469.128702,33.578321,-117.064253,458.398840,2.412430,0.826270,33.578311,-117.064480,456.827765
44805.000000,33.578318,-117.064312,470.393085,33.578265,-117.064560,468.909630,33.578321,-117.064253,458.399443,2.412432,0.826167,33.578311,-117.064480,456.828368
44820.000000,33.578319,-117.064312,470.242159,33.578266,-117.064560,468.686832,33.578321,-117.064253,458.400046,2.412410,0.826064,33.578311,-117.064480,456.828972
44835.000000,33.578319,-117.064312,470.088950,33.578266,-117.064560,468.460733,33.578321,-117.064253,458.400650,2.412366,0.825962,33.578311,-117.064480,456.829575
44850.000000,33.578319,-117.064312,469.934103,33.578267,-117.064560,468.232279,33.578321,-117.064253,458.401253,2.412300,0.825859,33.578311,-117.064480,456.830178
44865.000000,33.578320,-117.064312,469.778116,33.578267,-117.064561,468.002195,33.578321,-117.064253,458.401856,2.412236,0.825758,33.578311,-117.064480,456.830782
44880.000000,33.578320,-117.064312,469.770510,33.578267,-117.064561,467.989077,33.578321,-117.064253,458.402460,2.412813,0.825656,33.578311,-117.064480,456.831385
44895.000000,33.578320,-117.064312,469.762233,33.578267,-117.064561,467.974981,33.578321,-117.064253,458.403063,2.413383,0.825555,33.578311,-117.064480,456.831988
44910.000000,33.578320,-117.064312,469.753965,33.578267,-117.064561,467.960901,33.578321,-117.064253,458.403666,2.413951,0.825454,33.578311,-117.064480,456.832592
44925.000000,33.578320,-117.064312,469.745365,33.578267,-117.064561,467.946340,33.578321,-117.064253,458.404270,2.414528,0.825353,33.578311,-117.064480,456.833195
44940.000000,33.578320,-117.064312,469.736808,33.578267,-117.064561,467.931844,33.578321,-117.064253,458.404873,2.415110,0.825252,33.578311,-117.064480,456.833798
44955.000000,33.578320,-117.064312,469.727750,33.578267,-117.064561,467.916618,33.578321,-117.064253,458.405476,2.415686,0.825152,33.578311,-117.064480,456.834402
44970.000000,33.578320,-117.064313,469.718232,33.578267,-117.064561,467.900723,33.578321,-117.064253,458.406080,2.416253,0.825052,33.578311,-117.064480,456.835005
44985.000000,33.578320,-117.064313,469.708503,33.578267,-117.064562,467.884524,33.578321,-117.064253,458.406683,2.416823,0.824952,33.578311,-117.064480,456.835608
45000.000000,33.578319,-117.064313,469.697995,33.578267,-117.064562,467.867189,33.578321,-117.064253,458.407286,2.417385,0.824853,33.578311,-117.064480,456.836212
45015.000000,33.578319,-117.064313,469.687249,33.578267,-117.064562,467.849508,33.578321,-117.064253,458.407890,2.417950,0.824754,33.578311,-117.064480,456.836815
45030.000000,33.578319,-117.064313,469.675707,33.578267,-117.064562,467.830669,33.578321,-117.064253,458.408493,2.418503,0.824655,33.578311,-117.064480,456.837418
45045.000000,33.578319,-117.064313,469.664489,33.578267,-117.064562,467.812307,33.578321,-117.064253,458.409096,2.419063,0.824557,33.578311,-117.064480,456.838022
45060.000000,33.578319,-117.064313,469.653095,33.578267,-117.064562,467.793689,33.578321,-117.064253,458.409700,2.419619,0.824458,33.578311,-117.064480,456.838625
45075.000000,33.578319,-117.064313,469.641282,33.578267,-117.064562,467.774465,33.578321,-117.064253,458.410303,2.420190,0.824360,33.578311,-117.064480,456.839228
45090.000000,33.578319,-117.064313,469.628895,33.578267,-117.064562,467.754404,33.578321,-117.064253,458.410906,2.420749,0.824263,33.578311,-117.064480,456.839832
45105.000000,33.578319,-117.064313,469.615944,33.578267,-117.064562,467.733524,33.578321,-117.064253,458.411510,2.421301,0.824165,33.578310,-117.064480,456.840435
45120.000000,33.578319,-117.064313,469.602836,33.578267,-117.064563,467.712417,33.578321,-117.064253,458.412113,2.421857,0.824068,33.578310,-117.064480,456.841038
45135.000000,33.578319,-117.064313,469.589302,33.578267,-117.064563,467.690692,33.578321,-117.064253,458.412716,2.422403,0.823972,33.578310,-117.064480,456.841642
45150.000000,33.578319,-117.064314,469.575554,33.578267,-117.064563,467.668658,33.578321,-117.064253,458.413320,2.422949,0.823875,33.578310,-117.064480,456.842245
45165.000000,33.578319,-117.064314,469.561389,33.578267,-117.064563,467.646019,33.578321,-117.064253,458.413923,2.423492,0.823779,33.578310,-117.064480,456.842848
45180.000000,33.578319,-117.064314,469.547414,33.578267,-117.064563,467.623661,33.578321,-117.064253,458.414526,2.424046,0.823683,33.578310,-117.064480,456.843452
45195.000000,33.578319,-117.064314,469.532564,33.578266,-117.064563,467.600029,33.578321,-117.064253,458.415130,2.424587,0.823587,33.578310,-117.064480,456.844055
45210.000000,33.578319,-117.064314,469.517572,33.578266,-117.064563,467.576195,33.578321,-117.064253,458.415733,2.425126,0.823492,33.578310,-117.064480,456.844658
45225.000000,33.578319,-117.064314,469.502170,33.578266,-117.064563,467.551765,33.578321,-117.064253,458.416336,2.425667,0.823397,33.578310,-117.064480,456.845262
45240.000000,33.578319,-117.064314,469.486423,33.578266,-117.064563,467.526835,33.578321,-117.064253,458.416940,2.426201,0.823302,33.578310,-117.064480,456.845865
45255.000000,33.578319,-117.064314,469.470637,33.578266,-117.064563,467.501853,33.578321,-117.064253,458.417543,2.426738,0.823207,33.578310,-117.064480,456.846468
45270.000000,33.578319,-117.064314,469.454053,33.578266,-117.064564,467.475710,33.578321,-117.064253,458.418146,2.427264,0.823113,33.578310,-117.064480,456.847072
45285.000000,33.578319,-117.064314,469.437399,33.578266,-117.064564,467.449468,33.578321,-117.064253,458.418750,2.427796,0.823019,33.578310,-117.064480,456.847675
45300.000000,33.578319,-117.064314,469.420128,33.578266,-117.064564,467.422331,33.578321,-117.064253,458.419353,2.428320,0.822925,33.578310,-117.064480,456.848278
45315.000000,33.578319,-117.064314,469.402418,33.578266,-117.064564,467.394555,33.578321,-117.064253,458.419956,2.428846,0.822832,33.578310,-117.064480,456.848882
45330.000000,33.578319,-117.064315,469.384465,33.578266,-117.064564,467.366431,33.578321,-117.064253,458.420560,2.429365,0.822739,33.578310,-117.064480,456.849485
45345.000000,33.578319,-117.064315,469.366748,33.578266,-117.064564,467.338657,33.578321,-117.064253,458.421163,2.429879,0.822646,33.578310,-117.064480,456.850088
45360.000000,33.578319,-117.064315,469.348236,33.578266,-117.064564,467.309724,33.578321,-117.064253,458.421766,2.430394,0.822553,33.578310,-117.064480,456.850692
45375.000000,33.578319,-117.064315,469.329230,33.578266,-117.064564,467.280076,33.578321,-117.064253,458.422370,2.430897,0.822461,33.578310,-117.064480,456.851295
45390.000000,33.578319,-117.064315,469.309885,33.578266,-117.064564,467.249937,33.578321,-117.064253,458.422973,2.431398,0.822369,33.578310,-117.064480,456.851898
45405.000000,33.578318,-117.064315,469.290088,33.578266,-117.064564,467.219144,33.578321,-117.064253,458.423576,2.431905,0.822277,33.578310,-117.064480,456.852502
45420.000000,33.578318,-117.064315,469.270263,33.578266,-117.064565,467.188315,33.578321,-117.064253,458.424180,2.432417,0.822186,33.578310,-117.064480,456.853105
45435.000000,33.578318,-117.064315,469.249387,33.578266,-117.064565,467.155956,33.578321,-117.064253,458.424783,2.432911,0.822095,33.578310,-117.064480,456.853708
45450.000000,33.578318,-117.064315,469.228680,33.578266,-117.064565,467.123849,33.578321,-117.064253,458.425386,2.433411,0.822004,33.578310,-117.064480,456.854312
45465.000000,33.578318,-117.064315,469.207815,33.578266,-117.064565,467.091518,33.578321,-117.064253,458.425990,2.433899,0.821913,33.578310,-117.064480,456.854915
45480.000000,33.578318,-117.064315,469.186411,33.578266,-117.064565,467.058404,33.578321,-117.064253,458.426593,2.434397,0.821823,33.578310,-117.064480,456.855518
45495.000000,33.578318,-117.064315,469.164790,33.578266,-117.064565,467.024980,33.578320,-117.064253,458.427196,2.434884,0.821733,33.578310,-117.064480,456.856122
45510.000000,33.578318,-117.064315,469.142646,33.578265,-117.064565,466.990796,33.578320,-117.064253,458.427800,2.435371,0.821643,33.578310,-117.064480,456.856725
45525.000000,33.578318,-117.064315,469.120584,33.578265,-117.064565,466.956740,33.578320,-117.064253,458.428403,2.435849,0.821554,33.578310,-117.064480,456.857328
45540.000000,33.578318,-117.064316,469.097849,33.578265,-117.064565,466.921704,33.578320,-117.064253,458.429006,2.436322,0.821465,33.578310,-117.064480,456.857932
45555.000000,33.578318,-117.064316,469.075263,33.578265,-117.064565,466.886894,33.578320,-117.064253,458.429610,2.436804,0.821376,33.578310,-117.064480,456.858535
45570.000000,33.578318,-117.064316,469.052182,33.578265,-117.064565,466.851366,33.578320,-117.064253,458.430213,2.437281,0.821287,33.578310,-117.064480,456.859138
45585.000000,33.578318,-117.064316,469.028597,33.578265,-117.064566,466.815109,33.578320,-117.064253,458.430816,2.437763,0.821199,33.578310,-117.064480,456.859742
45600.000000,33.578318,-117.064316,469.005091,33.578265,-117.064566,466.778973,33.578320,-117.064253,458.431420,2.438228,0.821111,33.578310,-117.064480,456.860345
45615.000000,33.578318,-117.064316,468.981342,33.578265,-117.064566,466.742489,33.578320,-117.064253,458.432023,2.438697,0.821023,33.578310,-117.064480,456.860948
45630.000000,33.578318,-117.064316,468.956914,33.578265,-117.064566,466.705018,33.578320,-117.064253,458.432626,2.439162,0.820936,33.578310,-117.064480,456.861552
45645.000000,33.578318,-117.064316,468.932255,33.578265,-117.064566,466.667217,33.578320,-117.064253,458.433230,2.439625,0.820849,33.578310,-117.064480,456.862155
45660.000000,33.578318,-117.064316,468.907744,33.578265,-117.064566,466.629638,33.578320,-117.064253,458.433833,2.440085,0.820762,33.578310,-117.064480,456.862758
45675.000000,33.578317,-117.064316,468.883276,33.578265,-117.064566,466.592130,33.578320,-117.064253,458.434436,2.440553,0.820676,33.578310,-117.064480,456.863362
45690.000000,33.578317,-117.064316,468.858236,33.578265,-117.064566,466.553793,33.578320,-117.064253,458.435040,2.441008,0.820589,33.578310,-117.064480,456.863965
45705.000000,33.578317,-117.064316,468.833271,33.578265,-117.064566,466.515572,33.578320,-117.064253,458.435643,2.441474,0.820503,33.578310,-117.064480,456.864568
45720.000000,33.578317,-117.064316,468.807613,33.578264,-117.064566,466.476345,33.578320,-117.064253,458.436246,2.441932,0.820418,33.578310,-117.064480,456.865172
45735.000000,33.578317,-117.064316,468.781941,33.578264,-117.064566,466.437105,33.578320,-117.064253,458.436850,2.442392,0.820332,33.578310,-117.064480,456.865775
45750.000000,33.578317,-117.064317,468.756064,33.578264,-117.064566,466.397571,33.578320,-117.064253,458.437453,2.442839,0.820247,33.578310,-117.064480,456.866378
45765.000000,33.578317,-117.064317,468.729812,33.578264,-117.064567,466.357498,33.578320,-117.064253,458.438056,2.443272,0.820162,33.578310,-117.064480,456.866982
45780.000000,33.578317,-117.064317,468.702980,33.578264,-117.064567,466.316583,33.578320,-117.064253,458.438660,2.443709,0.820078,33.578310,-117.064480,456.867585
45795.000000,33.578317,-117.064317,468.675435,33.578264,-117.064567,466.274634,33.578320,-117.064253,458.439263,2.444134,0.819993,33.578310,-117.064480,456.868188
45810.000000,33.578317,-117.064317,468.648048,33.578264,-117.064567,466.232924,33.578320,-117.064253,458.439866,2.444568,0.819909,33.578310,-117.064480,456.868792
45825.000000,33.578317,-117.064317,468.620140,33.578264,-117.064567,466.190459,33.578320,-117.064253,458.440470,2.444994,0.819826,33.578310,-117.064480,456.869395
45840.000000,33.578317,-117.064317,468.591929,33.578264,-117.064567,466.147558,33.578320,-117.064253,458.441073,2.445414,0.819742,33.578310,-117.064480,456.869998
45855.000000,33.578317,-117.064317,468.562840,33.578264,-117.064567,466.103383,33.578320,-117.064253,458.441676,2.445831,0.819659,33.578310,-117.064480,456.870602
45870.000000,33.578316,-117.064317,468.533555,33.578263,-117.064567,466.058928,33.578320,-117.064253,458.442280,2.446238,0.819576,33.578310,-117.064480,456.871205
45885.000000,33.578316,-117.064317,468.504479,33.578263,-117.064567,466.014787,33.578320,-117.064253,458.442883,2.446647,0.819494,33.578310,-117.064480,456.871808
45900.000000,33.578316,-117.064317,468.474742,33.578263,-117.064567,465.969688,33.578320,-117.064253,458.443486,2.447051,0.819412,33.578309,-117.064480,456.872412
45915.000000,33.578316,-117.064317,468.444975,33.578263,-117.064567,465.924553,33.578320,-117.064253,458.444090,2.447456,0.819330,33.578309,-117.064480,456.873015
45930.000000,33.578316,-117.064317,468.414515,33.578263,-117.064567,465.878413,33.578320,-117.064253,458.444693,2.447844,0.819248,33.578309,-117.064480,456.873618
45945.000000,33.578316,-117.064317,468.383230,33.578263,-117.064568,465.831076,33.578320,-117.064253,458.445296,2.448220,0.819167,33.578309,-117.064480,456.874222
45960.000000,33.578316,-117.064317,468.352181,33.578263,-117.064568,465.784092,33.578320,-117.064253,458.445900,2.448609,0.819086,33.578309,-117.064480,456.874825
45975.000000,33.578316,-117.064318,468.320182,33.578263,-117.064568,465.735727,33.578320,-117.064253,458.446503,2.448990,0.819005,33.578309,-117.064480,456.875428
45990.000000,33.578316,-117.064318,468.288559,33.578263,-117.064568,465.687921,33.578320,-117.064253,458.447106,2.449366,0.818924,33.578309,-117.064480,456.876032
46005.000000,33.578316,-117.064318,468.256768,33.578262,-117.064568,465.639878,33.578320,-117.064253,458.447710,2.449737,0.818844,33.578309,-117.064480,456.876635
46020.000000,33.578316,-117.064318,468.224954,33.578262,-117.064568,465.591811,33.578320,-117.064253,458.448313,2.450118,0.818764,33.578309,-117.064480,456.877238
46035.000000,33.578316,-117.064318,468.192625,33.578262,-117.064568,465.542998,33.578320,-117.064253,458.448916,2.450490,0.818684,33.578309,-117.064480,456.877842
46050.000000,33.578315,-117.064318,468.160247,33.578262,-117.064568,465.494123,33.578320,-117.064253,458.449520,2.450867,0.818605,33.578309,-117.064480,456.878445
